obj_id,title,ddb_url,heuristic_class,true_class,notes
MMZRRTT5PAELTJNEAZRGICWVYREKPYU4,Erläuterungen zur Fortzetzung der Anfangsgründe der reinen Mathematik.,https://ddb.de/item/MMZRRTT5PAELTJNEAZRGICWVYREKPYU4,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
M3IO5ZJ3DP2LWHRIMFNQW63MNNJEWURP,Wie du disen quadranten prauchen solt. Das xl. capittel.,https://ddb.de/item/M3IO5ZJ3DP2LWHRIMFNQW63MNNJEWURP,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
72I6J5Z3XEV35KLGNJNCJPXI7BKUCQBS,Cap. VI. Von D. Martino Luthero und andern Lehrern/ so widers Bapstumb geschrieben.,https://ddb.de/item/72I6J5Z3XEV35KLGNJNCJPXI7BKUCQBS,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
46LFJXB2EWGC3IYYPYEOLSDLH6F5VHT3,Ehren-Tafel deutscher Volksschullehrer : L.,https://ddb.de/item/46LFJXB2EWGC3IYYPYEOLSDLH6F5VHT3,OTHER,ORDINAL,trailing Roman numeral ordinal
V4P3SBHXTZ5CQCUDLKYXASSVW6XM4CEY,"Die in der Lutherischen Kirche zu Philadelphia gehaltene Erste Rede, am 21sten Januarii, n. st. 1742.",https://ddb.de/item/V4P3SBHXTZ5CQCUDLKYXASSVW6XM4CEY,ORDINAL,NATURAL,date expression ending with year — not publication area close
MWE77NZDWT5K7N57ZXKLYWEOJJDL7C4V,No. XIII. Instruction für den Brandmeister.,https://ddb.de/item/MWE77NZDWT5K7N57ZXKLYWEOJJDL7C4V,SENTENCE,NATURAL,short title or heading ending with period
2NEGSIZ3OS2BZJQLWZ4ZCK32KBMX46AI,"Ausgabe vom Samstag, den 01. März 1884.",https://ddb.de/item/2NEGSIZ3OS2BZJQLWZ4ZCK32KBMX46AI,ORDINAL,NATURAL,date expression ending with year — not publication area close
7NZLM37XYVQIXJKSJTWCK7ZFHVCX3GBO,"Der Ehrntugendreichen und Hochbetrübten Frawen Susannae de Labois, Weyland des Ehrnvesten und Vorachtbarn H. Andreae de Marne hinderlassener Wittwen und ihren Sechs unmündigen Kindern sampt dero beiderseits löblicher und betrübter Freundschafft wünsche Ich undenbenendter.",https://ddb.de/item/7NZLM37XYVQIXJKSJTWCK7ZFHVCX3GBO,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
BQYKVCVPZWZBHS3JDAPTS2XXGG3YJNXR,V. Justiz-Verwaltung in der Stadt und deren Gebiet.,https://ddb.de/item/BQYKVCVPZWZBHS3JDAPTS2XXGG3YJNXR,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
RO5YRUPLVKSBCIV6FKBAYPD2QRP2PK72,"398-417, Das VII.-VIII. Kapitel.",https://ddb.de/item/RO5YRUPLVKSBCIV6FKBAYPD2QRP2PK72,OTHER,NOISE,single-word or fragment entry
7BZHZSHAM4YWEFQNINHFF4CV34OUJ4NR,Von der Narrheit und Fabeln deß Gesetz Mahomets. Cap. IX.,https://ddb.de/item/7BZHZSHAM4YWEFQNINHFF4CV34OUJ4NR,SENTENCE,ORDINAL,trailing Roman numeral ordinal
2EH2KLOLGWQWBRC7THLRT2ENVTN3C4QK,Ein Satz über algebraische Functionen mehrer Variablen.,https://ddb.de/item/2EH2KLOLGWQWBRC7THLRT2ENVTN3C4QK,SENTENCE,NATURAL,short title or heading ending with period
EVJ2DDQDH2QBW5KDPR6S2NW5PICMWOQ7,Unter-redende Personen.,https://ddb.de/item/EVJ2DDQDH2QBW5KDPR6S2NW5PICMWOQ7,OTHER,NATURAL,short title or heading ending with period
LKB7YVG26VNS3ZZR77LYWWV4AYSHHJVB,"Vom Zustande der drei untern Klassen des Gymnasiums zu Görlitz, nach Lehre und Zucht. In sofern diese Klassen von den Lehrern als Bürgerschule angesehen und behandelt werden : Zur Anzeige des Lob und Dank-Aktus oder der sogenannten Gregorius-Feierlichkeit welche den 29. December früh um 9 Uhr Am Schlus des Jahres 1797. im Gymnasio wird gehalten werden; ...",https://ddb.de/item/LKB7YVG26VNS3ZZR77LYWWV4AYSHHJVB,SENTENCE,NATURAL,short title or heading ending with period
D4CD3EELPSH7HSFES4NNR3MTTYXUDJDJ,Chemische Untersuchungen auf dem Gebiete der Milchwirthschaft : XI.,https://ddb.de/item/D4CD3EELPSH7HSFES4NNR3MTTYXUDJDJ,SENTENCE,ORDINAL,trailing Roman numeral ordinal
V25V4KUUSFQQKL76TNMSS2FB4GPZUJ7W,Verein für Geschichte und Altertumskunde Westfalens Zweig-Verein in Haltern i. W.,https://ddb.de/item/V25V4KUUSFQQKL76TNMSS2FB4GPZUJ7W,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
R4X3BQFSDANUXMDHMFHVN246O2KLSLGI,Die Sperrung der Handelsstrassen im Hinterlande von Lagos.,https://ddb.de/item/R4X3BQFSDANUXMDHMFHVN246O2KLSLGI,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
7AR2ISPMN3JMGZT2CVTJ4GKJQYHIPYBL,Abgegangene Seeschiffe.,https://ddb.de/item/7AR2ISPMN3JMGZT2CVTJ4GKJQYHIPYBL,OTHER,NATURAL,short title or heading ending with period
HOZ2VZOCV6WBBYG734NSFNRVDO5SFMC7,1. Apparate und Versuche.,https://ddb.de/item/HOZ2VZOCV6WBBYG734NSFNRVDO5SFMC7,OTHER,NATURAL,short title or heading ending with period
YS7LSQTXNHULGBIOYGMPP3DQA2F67F6I,Dreyzehender Theil.,https://ddb.de/item/YS7LSQTXNHULGBIOYGMPP3DQA2F67F6I,OTHER,NATURAL,short title or heading ending with period
OUMH37U5FRAGLFSKANNI72UEDAF6AX32,Vorrede.,https://ddb.de/item/OUMH37U5FRAGLFSKANNI72UEDAF6AX32,OTHER,NOISE,single-word or fragment entry
C2VV62B4KDNP2ZBQJIEN2HRXCWJFIBRO,Das zweyte Capitel.,https://ddb.de/item/C2VV62B4KDNP2ZBQJIEN2HRXCWJFIBRO,OTHER,NATURAL,short title or heading ending with period
ZQGRM7NOX2SSELUCVA35WKNI5PKEPMSG,"Zweite Ausgabe vom Samstag, den 07. Juni 1924.",https://ddb.de/item/ZQGRM7NOX2SSELUCVA35WKNI5PKEPMSG,ORDINAL,NATURAL,date expression ending with year — not publication area close
RJL6B2WNDK4KHR6QMPVV33VEURHPHL6D,Wissenschaftlicher Abend vom 10. Juni 1899.,https://ddb.de/item/RJL6B2WNDK4KHR6QMPVV33VEURHPHL6D,ORDINAL,NATURAL,date expression ending with year — not publication area close
QXOZZFXHJR5NQIVZ6LG65JIFTYJZIIOJ,"Zweite Ausgabe vom Mittwoch, den 10. Dezember 1919.",https://ddb.de/item/QXOZZFXHJR5NQIVZ6LG65JIFTYJZIIOJ,ORDINAL,NATURAL,date expression ending with year — not publication area close
42RFUYM5MU5SK7TQQU7S6C6MY7SNNWIN,D. Thomae Fieni ... Zwölff Bücher von der Wund-Arzney-Kunst oder Chirurgia :darinnen die vornehmsten Streit-Fragen dieser Kunst abgehandelt werden ...,https://ddb.de/item/42RFUYM5MU5SK7TQQU7S6C6MY7SNNWIN,SENTENCE,NATURAL,short title or heading ending with period
ND62CWTX2PFHQKGSW2XZMCBB4XDSQNKQ,Neuntes Kapitel. Von den vollständigen Geburten.,https://ddb.de/item/ND62CWTX2PFHQKGSW2XZMCBB4XDSQNKQ,SENTENCE,NATURAL,short title or heading ending with period
2EZPLUCVAJWPGBFAIG7POXWLF3DZSYD2,"II. Das Rescriptum an die Schwerinische Justice-Cantzley, betreffend diese Kayserl. Resolution.",https://ddb.de/item/2EZPLUCVAJWPGBFAIG7POXWLF3DZSYD2,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
IEUHSMIE26MQNXEEU5EJJQDAJRT25O4Y,"Ausschüsse, Verbände, Vereine usw., denen der V. d. I. als solcher angehört, oder in denen er durch ein Mitglied vertreten ist.",https://ddb.de/item/IEUHSMIE26MQNXEEU5EJJQDAJRT25O4Y,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
CXDUDM4E3SVHGGU42PQCUJ5VZ5R7YPGM,Artellerie oder Geschützkunst.,https://ddb.de/item/CXDUDM4E3SVHGGU42PQCUJ5VZ5R7YPGM,OTHER,NATURAL,short title or heading ending with period
4MDAIPDH3EE2KWYTI4WH6ZPRPFHSHIWQ,"N. XXVII. Leipzig, den 4 April. - N. XXXIV. Leipzig, den 28 April.",https://ddb.de/item/4MDAIPDH3EE2KWYTI4WH6ZPRPFHSHIWQ,ISBD_CLOSE,ISBD_CLOSE,contains `. -` area separator
RFZG46ZIR7GER73MFNQ4EMXIZ4P7VLGK,"Reise von Astrachan nach Kisljar, im Januar 1770.",https://ddb.de/item/RFZG46ZIR7GER73MFNQ4EMXIZ4P7VLGK,ORDINAL,NATURAL,date expression ending with year — not publication area close
VMNHRA7QHXZUSTJQFX5X3OP3T5RRXHV3,"Verantwortung Der Christlichen vnnd wolgegründten demühtigen Supplication der Augspurgischen Confession Verwandten Bürger in deß H. Röm. Reichs Statt Cölln, an einen ... Raht daselbs, vmb gnädige Erläubnuß deß öffentlichen Exercitij jhrer Religion, [et]c. :Wider Die vngegründte Lästerschrifft Melchior Braunen ...",https://ddb.de/item/VMNHRA7QHXZUSTJQFX5X3OP3T5RRXHV3,SENTENCE,NATURAL,short title or heading ending with period
R2F3EMCTXBFEN7M4RNT22IN5ZWF47RF2,D. Feuchtigkeit der Luft.,https://ddb.de/item/R2F3EMCTXBFEN7M4RNT22IN5ZWF47RF2,OTHER,NATURAL,short title or heading ending with period
WMIRN6AH722FNTO4UUI4DQCRHMLONV3W,Reflexiones über den Wandel der Königen im Juda.,https://ddb.de/item/WMIRN6AH722FNTO4UUI4DQCRHMLONV3W,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
WSWBTCDG5WQ56P5UYQXB7AONU27TMEVB,"191-203, Was ist wohl fähiger, unsre Herzen mit einem heiligen...",https://ddb.de/item/WSWBTCDG5WQ56P5UYQXB7AONU27TMEVB,SENTENCE,NOISE,single-word or fragment entry
2QYGD6PJYCSFFF2UN63OZBCFRZB2IJQ6,I. Von der Zukunft Christi ins Fleisch: Oder Advents- Lieder. - V. Von Jesu/ und dessen mannigfaltigen Namen und Aemtern.,https://ddb.de/item/2QYGD6PJYCSFFF2UN63OZBCFRZB2IJQ6,ISBD_CLOSE,ISBD_CLOSE,contains `. -` area separator
BZIPHFG3R3DB3FXDNUP5U5RXSMOWI7QY,Bekanntmachung.,https://ddb.de/item/BZIPHFG3R3DB3FXDNUP5U5RXSMOWI7QY,OTHER,NOISE,single-word or fragment entry
BIWHN5MGRQISJOU7YQUX5FISTFRQKUDE,Erstes Kapitel. Von der Pflicht und dem Verdienste in Besuchung der Kranken.,https://ddb.de/item/BIWHN5MGRQISJOU7YQUX5FISTFRQKUDE,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
FOQFZGWRY5ICQVMIED4XAENX3MNT3ATS,Vierte Unterhaltung. Deutsches Seewesen in Freud' und Leid.,https://ddb.de/item/FOQFZGWRY5ICQVMIED4XAENX3MNT3ATS,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
J3FJMCBPTPJZBHAMCTTSRKFXQEW7EECW,Für die fünffte Woche.,https://ddb.de/item/J3FJMCBPTPJZBHAMCTTSRKFXQEW7EECW,OTHER,NATURAL,short title or heading ending with period
FQSD4YNQRDP4GK4Y3FGNY3EYDVXQWGZN,Ein und sechzigste Gattung der Käferartigen Insekten.,https://ddb.de/item/FQSD4YNQRDP4GK4Y3FGNY3EYDVXQWGZN,SENTENCE,NATURAL,short title or heading ending with period
MP2T4SER73G3LLLNQ64JZ5X3CHLFF5EC,"Erste Ausgabe vom Freitag, den 03. April 1931.",https://ddb.de/item/MP2T4SER73G3LLLNQ64JZ5X3CHLFF5EC,ORDINAL,NATURAL,date expression ending with year — not publication area close
MZCNXRY6V2CW2644JZ57OVMRBP6GJM47,Das Lotsenwesen unter der Admiralität.,https://ddb.de/item/MZCNXRY6V2CW2644JZ57OVMRBP6GJM47,OTHER,NATURAL,short title or heading ending with period
6YHIQZUS5SC2HY7EX2MEJFYGGWI37NWG,V. Von Wundigkeit.,https://ddb.de/item/6YHIQZUS5SC2HY7EX2MEJFYGGWI37NWG,OTHER,NATURAL,short title or heading ending with period
BLXNLOCAHRD6LBXSZJLO3O36I6DRRCNO,"54-64, Klage von Minderjährigen [...]. - Klage, wenn in derselben ersten Schrift Unstände oder Beweismittel [...].",https://ddb.de/item/BLXNLOCAHRD6LBXSZJLO3O36I6DRRCNO,ISBD_CLOSE,ISBD_CLOSE,contains `. -` area separator
T5LCK2TVWU4JPNAREPHAWRQ56R5U4AF4,"Wir Christian Ludewig, Von Gottes Gnaden, Herzog zu Mecklenburg, Fürst zu Wenden, Schwerin und Ratzeburg, auch Graf zu Schwerin, der Lande Rostock und Stargard Herr. Fügen nebst respective Entbietung Unsers gnädigsten Grusses Unserer getreuen Ritter- und Landschaft samt und sonders hiemit in Gnaden zu wissen ... Frau Augusta, Herzogin zu Mecklenburg ...zu Darguhn, am 9ten dieses aus dieser Welt abzufordern ... : Datum auf Unsrer Vestung Schwerin den 10. May 1756.",https://ddb.de/item/T5LCK2TVWU4JPNAREPHAWRQ56R5U4AF4,ORDINAL,ISBD_CLOSE,trailing period after year with ISBD title-area markers
RIPAVDVGBEDJHKRJG5EHJZDZQVGTM2M4,"Herrn Philipp Hecquet, der Arzneykunst öffentlichen Lehrers, und der medicinischen Facultät zu Paris ersten Vorstehers Arzney und Chirurgie der Armen. Oder: allgemeines und sehr nützliches Hausarzneybuch für den Bürger und Landmann : in welchem leichte und bewährte Mittel, die sowohl innerliche als äußerliche Krankheiten und Gebrechen des menschlichen Leibes sicher und geschwind zu heilen, an die Hand gegeben werden : Aus dem Französischen übersetzt.",https://ddb.de/item/RIPAVDVGBEDJHKRJG5EHJZDZQVGTM2M4,SENTENCE,NATURAL,short title or heading ending with period
FH2VMHJHR4EYFQA2IWNK7W3LUSFV4KTF,Gutachten von Karl Alexander von Reichlin-Meldegg.,https://ddb.de/item/FH2VMHJHR4EYFQA2IWNK7W3LUSFV4KTF,SENTENCE,NATURAL,short title or heading ending with period
T6SCZ4HV3BJJBKBG3U364BSDGQ35337O,Vereinsnachrichten.,https://ddb.de/item/T6SCZ4HV3BJJBKBG3U364BSDGQ35337O,OTHER,NOISE,single-word or fragment entry
J5MTMBMU3CHEF732E4VIAJFH3K2ZYM4M,180. Die Luther'sche Lehre.,https://ddb.de/item/J5MTMBMU3CHEF732E4VIAJFH3K2ZYM4M,OTHER,NATURAL,short title or heading ending with period
UXWKYYH35HZYDDXEJWKKY3CJ3P3HWLVL,"Zweytes Kapitel. Begebenheiten Philipp des Zweyten oder des Jüngern zu Rheinfels, von seinem 1567 erfolgten Regierungsantritt, bis auf seinen im Jahr 1583 erfolgten Tod ...",https://ddb.de/item/UXWKYYH35HZYDDXEJWKKY3CJ3P3HWLVL,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
3THGKOR3BVCRL5XE4HFLRTLTMNSS7N7N,Die Entstehung und Bewertung der Schanzen und Linien auf dem südlichen Schwarzwald unter besonderer Berücksichtigung des Hohlen Grabens .,https://ddb.de/item/3THGKOR3BVCRL5XE4HFLRTLTMNSS7N7N,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
4ZJVDMVH4T37SEKZ6TCO64YHE3C7VQNP,Erster Abschnitt. Vom Aderlassen.,https://ddb.de/item/4ZJVDMVH4T37SEKZ6TCO64YHE3C7VQNP,OTHER,NATURAL,short title or heading ending with period
SX3QOGOZTRJNUHER4YP2OUECVYEHAGN2,"Ihre Churfürstliche Durchleucht zu Pfaltz haben zwaren wegen der von denen Königlich Preussischen Werberen in Dero Landen vielfältig verübter grober Gewaltthaten bereits verschiedentlich besonders unterm 8. Januarii, 19. Februarii und 14. Maji 1725. Dero gemessen Verordnungen ertheilet, und seynd solche in dem gantzen Land per Generalia kund gemacht worden, daß alle und jede in Dero Chur-Pfältzischen Landen betrettende Königlich-Preussische Officiers und Gemeine ohne einigen Unterschied arrestirt- und solche biß daran Seiner Churfürstl. Durchleucht wegen Dero in verschiedenen Fällen so grob verletzter Lands-Fürstlicher Hochheit und Dero Unterthanen der erlittenen Beschädigung halber vollständige Ergäntzung angediehen seyn werde, ihrem Character gemäß wohl verwahrlich auffgehalten werden sollen ... :Mannheim den 16. Januarii 1737.",https://ddb.de/item/SX3QOGOZTRJNUHER4YP2OUECVYEHAGN2,ORDINAL,ISBD_CLOSE,trailing period after year with ISBD title-area markers
RO3KVIBRQKQIVVBAVWXD7NBH5APSIBI7,"Weißeritz-Zeitung : Tageszeitung und Anzeiger für Dippoldiswalde, Schmiedeberg u. U.",https://ddb.de/item/RO3KVIBRQKQIVVBAVWXD7NBH5APSIBI7,SENTENCE,NATURAL,short title or heading ending with period
7NAPI74AAZAT27CIKTW5SXSLDIZNYHR3,William Temple Versuch von der Gesundheit und dem langen Leben.,https://ddb.de/item/7NAPI74AAZAT27CIKTW5SXSLDIZNYHR3,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
WT7QZPLBUCROLFRXBY6F2RBTSQHA2GIJ,§. 19. Vormundschafft L. Carls zu Cassel An. 1663. sq.,https://ddb.de/item/WT7QZPLBUCROLFRXBY6F2RBTSQHA2GIJ,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
XRXU7TOHPJQSHB75XIUMUUCZKE53S2UM,Erster Abschnitt. Beschreibung der Maschine überhaupt.,https://ddb.de/item/XRXU7TOHPJQSHB75XIUMUUCZKE53S2UM,SENTENCE,NATURAL,short title or heading ending with period
BO47IA5WDRWARXB35SX56MAI3JUF67K5,Eilfftes Gespräch.,https://ddb.de/item/BO47IA5WDRWARXB35SX56MAI3JUF67K5,OTHER,NATURAL,short title or heading ending with period
4TBNZVXUU557SE5ZSEYZDRN4JVZQET5B,"Zweite Ausgabe vom Sonntag, den 19. Februar 1933.",https://ddb.de/item/4TBNZVXUU557SE5ZSEYZDRN4JVZQET5B,ORDINAL,NATURAL,date expression ending with year — not publication area close
YPZQKIOSI2CT2JAEAGSFYBECJKA6OBQV,Verleyhung eines Hofes an Henn Breidenbach und seine Leibeserben de A. 1494. Aus einer Copey.,https://ddb.de/item/YPZQKIOSI2CT2JAEAGSFYBECJKA6OBQV,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
LI4OZMHVXH7TJLU7WDX7DHC2FIBTTW4K,Ohren.,https://ddb.de/item/LI4OZMHVXH7TJLU7WDX7DHC2FIBTTW4K,OTHER,NOISE,single-word or fragment entry
O55Y4A47M6Y6FTAGKUCAMOHNH7G35NHP,217.1907: Zwickauer Anekdoten-Kalender : auf das Jahr ..,https://ddb.de/item/O55Y4A47M6Y6FTAGKUCAMOHNH7G35NHP,SENTENCE,NATURAL,short title or heading ending with period
HH34IIVVNNPZZQP4U5EYOOWDRHZHZ3YR,"Ausgabe vom Sonntag, den 09. Februar 1908.",https://ddb.de/item/HH34IIVVNNPZZQP4U5EYOOWDRHZHZ3YR,ORDINAL,NATURAL,date expression ending with year — not publication area close
VHZFJLZ46YSTTWNYPSNELVGD6H4E5PNQ,Tabelle 13. Einfuhr. Tabelle 14. Ausfuhr.,https://ddb.de/item/VHZFJLZ46YSTTWNYPSNELVGD6H4E5PNQ,SENTENCE,NATURAL,short title or heading ending with period
WIM2O3HI4EBOTMEB27HNWJAFMQ4XLY22,Bekehrung.,https://ddb.de/item/WIM2O3HI4EBOTMEB27HNWJAFMQ4XLY22,OTHER,NOISE,single-word or fragment entry
HKJ5VGKS5QDPDUQHNFQWQIKAOKPIPYIC,§ 4. Direkter Beweis des Satzes von S. Lie.,https://ddb.de/item/HKJ5VGKS5QDPDUQHNFQWQIKAOKPIPYIC,SENTENCE,NOISE,single-word or fragment entry
ADS2WTB6HBDHGGXBVOKJUAB6SV2YKWOS,1746. Verbesserter Januarius.,https://ddb.de/item/ADS2WTB6HBDHGGXBVOKJUAB6SV2YKWOS,OTHER,NATURAL,short title or heading ending with period
2KV42SG7NXRVK2OC6VZWIFY26KT2IV56,Die Erden. - Versteinerungen.,https://ddb.de/item/2KV42SG7NXRVK2OC6VZWIFY26KT2IV56,ISBD_CLOSE,ISBD_CLOSE,contains `. -` area separator
TV7ABYCJ53ELQSLY3I5Q37JM36VP4UXN,Die MOngolei.,https://ddb.de/item/TV7ABYCJ53ELQSLY3I5Q37JM36VP4UXN,OTHER,NATURAL,short title or heading ending with period
WDHGGSUMYTBBCVTE555AWBA4KY4WTPJT,"Erster Abschnitt. Beschreibung einiger kleiner Elektrisir-Maschinen, zu einem vollständigen und brauchbaren elektrischen Apparat im Kleinen.",https://ddb.de/item/WDHGGSUMYTBBCVTE555AWBA4KY4WTPJT,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
LGCNU44EC6XO6WJDTSJGKYL6ZDCJVWAG,"18. 2. Theil. 6. Titel. Von Gesellschaften überhaupt, und von Korporationen und Gemeinen insbesonderheit.",https://ddb.de/item/LGCNU44EC6XO6WJDTSJGKYL6ZDCJVWAG,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
CGRCVLBJ4LCSFARW5RFGROFMTWI5LYAR,Besprechung von Seidlitz´Fauna baltica ed. II.,https://ddb.de/item/CGRCVLBJ4LCSFARW5RFGROFMTWI5LYAR,SENTENCE,ORDINAL,trailing Roman numeral ordinal
3JJYOQTCH3PUGJ3GWZZDWS62W4UHXCPG,Teutsche Theologische Bücher der Reformirten.,https://ddb.de/item/3JJYOQTCH3PUGJ3GWZZDWS62W4UHXCPG,OTHER,NATURAL,short title or heading ending with period
F3RUBYTKZRI6VGNYYPUVL7O674BV6SKI,Cap. VIII. Von billiger Mäßigung der strengen Kriegsstrafen.,https://ddb.de/item/F3RUBYTKZRI6VGNYYPUVL7O674BV6SKI,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
2K3DBCO2T6IYEOGTVIQ5WODSVJSRH3SY,Einberufung der bulgarischen Nationalversammlung.,https://ddb.de/item/2K3DBCO2T6IYEOGTVIQ5WODSVJSRH3SY,OTHER,NATURAL,short title or heading ending with period
2E52CK6S7SGGQLS3PHHKE7GZ53FQ2XCG,A. Luftdruck. Temperatur.,https://ddb.de/item/2E52CK6S7SGGQLS3PHHKE7GZ53FQ2XCG,OTHER,NATURAL,short title or heading ending with period
EPHSVFTGMKCVLLEZ64N4UHJW5LIRGZUB,Das Erst Mandat publicirt zu Utrecht den 11. tag. Julii 1588.,https://ddb.de/item/EPHSVFTGMKCVLLEZ64N4UHJW5LIRGZUB,ORDINAL,NATURAL,date expression ending with year — not publication area close
OFJQ6W5LM3BOS2JLDXZM5FLSDI4WPFLO,Hamburger Bugsier- und Bergungs-See-Dampfschiffe.,https://ddb.de/item/OFJQ6W5LM3BOS2JLDXZM5FLSDI4WPFLO,OTHER,NATURAL,short title or heading ending with period
OXZ3W3EY5NCYBMUJX6OI4IBVOOPFGIEI,"XV. Stück. Sonnabends: den 14. April, 1787.",https://ddb.de/item/OXZ3W3EY5NCYBMUJX6OI4IBVOOPFGIEI,ORDINAL,NATURAL,date expression ending with year — not publication area close
O4NU5N7UCSJ2BZ2XH333IBSIVBVCYXBC,"Regulativ, die Räumung der Cloackgruben betrl. : [Dresden, den 29den August 1788] ; Nach der zeitherigen Einrichtung, hat in hiesiger Residenz, der Neustadt, Friedrichstadt und den Vorstädten, das Ausräumen und die Abfuhre des Cloackmists, vom 1ten May bis mit dem 14den September gar nicht statt gefunden ...",https://ddb.de/item/O4NU5N7UCSJ2BZ2XH333IBSIVBVCYXBC,SENTENCE,NATURAL,short title or heading ending with period
BQ7DJ4YVGIQE6NB7KHAJXOM7PS3F5QCS,100. Stück.,https://ddb.de/item/BQ7DJ4YVGIQE6NB7KHAJXOM7PS3F5QCS,OTHER,NATURAL,short title or heading ending with period
XNDYOIFSSFASMRWDLYXIX5LNS72RQ5PL,Daß mann der Calumniae und Affterrede/ Schendung/ lästerung/ angeben und verleumbdung/ so auff andere geredt und außgespeyet wirdt/ nicht leichtlich glauben solle/ Oratio und zierliche Rede Luciani Samosatensis ...,https://ddb.de/item/XNDYOIFSSFASMRWDLYXIX5LNS72RQ5PL,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
63ILHDOM4QLIZIYKLVTRAAB4HP6S7BST,In einem zweiten Aufsatze über die Säugethiere und Vögel der Sudeten. Isis Heft 7. finden sich folgende Druckfehler.,https://ddb.de/item/63ILHDOM4QLIZIYKLVTRAAB4HP6S7BST,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
4XTVF5CHQZ5GK7R6XXUCWTNQWWH5FP4T,"Weißeritz-Zeitung : Tageszeitung und Anzeiger für Dippoldiswalde, Schmiedeberg u. U.",https://ddb.de/item/4XTVF5CHQZ5GK7R6XXUCWTNQWWH5FP4T,SENTENCE,NATURAL,short title or heading ending with period
UQRGSOC3HQG2SER55CHZUFEPHIVFVZAL,55. Der süsse Brei.,https://ddb.de/item/UQRGSOC3HQG2SER55CHZUFEPHIVFVZAL,OTHER,NATURAL,short title or heading ending with period
OYJJLZJGJGD3BPDJV7OYWVOUDMEALDVV,Dritte Haupt-Abtheilung.,https://ddb.de/item/OYJJLZJGJGD3BPDJV7OYWVOUDMEALDVV,OTHER,NATURAL,short title or heading ending with period
ZNNBVGISP4VUHV3YGMFISJDR26VARJ2U,Verbandsnachrichten und Standesinteressen.,https://ddb.de/item/ZNNBVGISP4VUHV3YGMFISJDR26VARJ2U,OTHER,NATURAL,short title or heading ending with period
64DYR7AUZGNL2OQCHQAFKCBRJVON7OQ3,"Von der Beschaffenheit, der Größe und den Ursachen der mannigfaltigen Leiden unsers Herrn und Heylandes Jesu Christi.",https://ddb.de/item/64DYR7AUZGNL2OQCHQAFKCBRJVON7OQ3,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
DW5SOA5TVK2UDWIQDKEQIOLCNFNE5KYR,Der Erkennungsdienst der Kriminalpolizei.,https://ddb.de/item/DW5SOA5TVK2UDWIQDKEQIOLCNFNE5KYR,OTHER,NATURAL,short title or heading ending with period
I7A4JP3BPHZIRJ4WOZJJAPZO6XPV4SIV,Nachrichten aus den deutschen Schutzgebieten.,https://ddb.de/item/I7A4JP3BPHZIRJ4WOZJJAPZO6XPV4SIV,OTHER,NATURAL,short title or heading ending with period
VLKC4B4S6YLGX7UYOCEIQNUGBDSB7FXL,"Alexander Magnus Redivivus, Das ist: Dreyfachen Schwedischen Lorberkrantzes und Triumphirender Siegs-Krone Erster Theil : Von Des ... Herrn Gustav-Adolphi, Der Schweden ... Königlichen Majestät Hochlöbl. Königl. Geschlecht/ Ankunfft/ VorEltern/ Herrn Vater Carolo IX. Christmildester Gedächtnis/ und ... löbl. Regierung/ biß auffs 1630. Jahr/ hin und wieder in Reussen/ Moßckau und Preussen vollführten Glorwürdigsten hohen Expeditionen ...",https://ddb.de/item/VLKC4B4S6YLGX7UYOCEIQNUGBDSB7FXL,SENTENCE,NATURAL,short title or heading ending with period
SYJQVO42E7C4RZRI6R6PV2W4MOFBVZCE,Nachträge und Berichtigungen zum I. und II. Band.,https://ddb.de/item/SYJQVO42E7C4RZRI6R6PV2W4MOFBVZCE,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
